url	ns	type	id	code	name	description	source	level	segment	segmentCode	family	familyCode	class	classCode	parent	hierarchy
https://napcs.org.ai/Service/MilitaryCourts	napcs.org.ai	Service	MilitaryCourts	92111808	Military courts		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Military personnel and discipline	92111800		
https://napcs.org.ai/Service/MilitaryOffenses	napcs.org.ai	Service	MilitaryOffenses	92111809	Military offenses		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Military personnel and discipline	92111800		
https://napcs.org.ai/Service/MilitaryPersonnel	napcs.org.ai	Service	MilitaryPersonnel	92111810	Military personnel		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Military personnel and discipline	92111800		
https://napcs.org.ai/Service/NationalSecurity	napcs.org.ai	Service	NationalSecurity	92111901	National security		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Military policy	92111900		
https://napcs.org.ai/Service/DefenseContracts	napcs.org.ai	Service	DefenseContracts	92111902	Defense contracts		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Military policy	92111900		
https://napcs.org.ai/Service/NonFirstUsePolicy	napcs.org.ai	Service	NonFirstUsePolicy	92111903	Non first use policy		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Military policy	92111900		
https://napcs.org.ai/Service/ArmsRace	napcs.org.ai	Service	ArmsRace	92111904	Arms race		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Military policy	92111900		
https://napcs.org.ai/Service/MilitaryRelations	napcs.org.ai	Service	MilitaryRelations	92111905	Military relations		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Military policy	92111900		
https://napcs.org.ai/Service/DemilitarizedZones	napcs.org.ai	Service	DemilitarizedZones	92112001	Demilitarized zones		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Military zones	92112000		
https://napcs.org.ai/Service/NuclearOrChemicalWeaponFreeZones	napcs.org.ai	Service	NuclearOrChemicalWeaponFreeZones	92112002	Nuclear or chemical weapon free zones		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Military zones	92112000		
https://napcs.org.ai/Service/PeaceZones	napcs.org.ai	Service	PeaceZones	92112003	Peace zones		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Military zones	92112000		
https://napcs.org.ai/Service/NoFlyZones	napcs.org.ai	Service	NoFlyZones	92112004	No fly zones		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Military zones	92112000		
https://napcs.org.ai/Service/MinefieldZone	napcs.org.ai	Service	MinefieldZone	92112005	Minefield zone	An area of ground containing mines laid with or without a pattern.	UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Military zones	92112000		
https://napcs.org.ai/Service/NuclearSafeguards	napcs.org.ai	Service	NuclearSafeguards	92112101	Nuclear safeguards		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Nuclear warfare	92112100		
https://napcs.org.ai/Service/NuclearWeaponTests	napcs.org.ai	Service	NuclearWeaponTests	92112102	Nuclear weapon tests		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Nuclear warfare	92112100		
https://napcs.org.ai/Service/NuclearNonProliferation	napcs.org.ai	Service	NuclearNonProliferation	92112103	Nuclear non proliferation		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Nuclear warfare	92112100		
https://napcs.org.ai/Service/WeaponsDeployment	napcs.org.ai	Service	WeaponsDeployment	92112201	Weapons deployment		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Military tactics	92112200		
https://napcs.org.ai/Service/MilitaryReconnaissance	napcs.org.ai	Service	MilitaryReconnaissance	92112202	Military reconnaissance		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Military tactics	92112200		
https://napcs.org.ai/Service/ArmsTransfers	napcs.org.ai	Service	ArmsTransfers	92112203	Arms transfers		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Military tactics	92112200		
https://napcs.org.ai/Service/MilitaryAssistance	napcs.org.ai	Service	MilitaryAssistance	92112204	Military assistance		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Military tactics	92112200		
https://napcs.org.ai/Service/TroopWithdrawals	napcs.org.ai	Service	TroopWithdrawals	92112205	Troop withdrawals		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Military tactics	92112200		
https://napcs.org.ai/Service/RapidDeploymentForces	napcs.org.ai	Service	RapidDeploymentForces	92112206	Rapid deployment forces		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Military tactics	92112200		
https://napcs.org.ai/Service/EnvironmentalWarfare	napcs.org.ai	Service	EnvironmentalWarfare	92112207	Environmental warfare		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Military tactics	92112200		
https://napcs.org.ai/Service/DomesticMilitaryBases	napcs.org.ai	Service	DomesticMilitaryBases	92112301	Domestic military bases		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Military bases	92112300		
https://napcs.org.ai/Service/ForeignMilitaryBases	napcs.org.ai	Service	ForeignMilitaryBases	92112302	Foreign military bases		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Military bases	92112300		
https://napcs.org.ai/Service/NavalBases	napcs.org.ai	Service	NavalBases	92112303	Naval bases		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Military bases	92112300		
https://napcs.org.ai/Service/BorderIncidents	napcs.org.ai	Service	BorderIncidents	92112401	Border incidents		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Armed conflicts and incidents	92112400		
https://napcs.org.ai/Service/LimitedWar	napcs.org.ai	Service	LimitedWar	92112402	Limited war		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Armed conflicts and incidents	92112400		
https://napcs.org.ai/Service/NuclearWar	napcs.org.ai	Service	NuclearWar	92112403	Nuclear war		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Armed conflicts and incidents	92112400		
https://napcs.org.ai/Service/SpaceBasedWar	napcs.org.ai	Service	SpaceBasedWar	92112404	Space based war		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Armed conflicts and incidents	92112400		
https://napcs.org.ai/Service/ResponseToTerroristAttacks	napcs.org.ai	Service	ResponseToTerroristAttacks	92112405	Response to terrorist attacks		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Military services and national defense	92110000	Armed conflicts and incidents	92112400		
https://napcs.org.ai/Service/DetectiveAgencies	napcs.org.ai	Service	DetectiveAgencies	92121601	Detective agencies		UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Security and personal safety	92120000	Detective services	92121600		
https://napcs.org.ai/Service/BiometricSecuritySystems	napcs.org.ai	Service	BiometricSecuritySystems	92121705	Biometric security systems	Biometric security devices measure unique characteristics of a person, such as voice pattern, the iris or retina pattern of the eye, or fingerprint patterns.	UNSPSC	commodity	Public Order and Security and Safety Services	92000000	Security and personal safety	92120000	Security systems services	92121700		
https://napcs.org.ai/Service/CorporateStates	napcs.org.ai	Service	CorporateStates	93101702	Corporate states		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Political systems and institutions	93100000	Legislative bodies and practice	93101700		
https://napcs.org.ai/Service/ExtremistMovements	napcs.org.ai	Service	ExtremistMovements	93111501	Extremist movements		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Socio political conditions	93110000	Political movements	93111500		
https://napcs.org.ai/Service/PeaceMovements	napcs.org.ai	Service	PeaceMovements	93111502	Peace movements		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Socio political conditions	93110000	Political movements	93111500		
https://napcs.org.ai/Service/ProtestMovements	napcs.org.ai	Service	ProtestMovements	93111503	Protest movements		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Socio political conditions	93110000	Political movements	93111500		
https://napcs.org.ai/Service/UndergroundMovements	napcs.org.ai	Service	UndergroundMovements	93111504	Underground movements		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Socio political conditions	93110000	Political movements	93111500		
https://napcs.org.ai/Service/StudentMovements	napcs.org.ai	Service	StudentMovements	93111505	Student movements		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Socio political conditions	93110000	Political movements	93111500		
https://napcs.org.ai/Service/PeasantMovements	napcs.org.ai	Service	PeasantMovements	93111506	Peasant movements		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Socio political conditions	93110000	Political movements	93111500		
https://napcs.org.ai/Service/OppositionMovements	napcs.org.ai	Service	OppositionMovements	93111507	Opposition movements		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Socio political conditions	93110000	Political movements	93111500		
https://napcs.org.ai/Service/PoliticalRepresentation	napcs.org.ai	Service	PoliticalRepresentation	93111601	Political representation		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Socio political conditions	93110000	Political representation and participation	93111600		
https://napcs.org.ai/Service/PoliticalParticipation	napcs.org.ai	Service	PoliticalParticipation	93111602	Political participation		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Socio political conditions	93110000	Political representation and participation	93111600		
https://napcs.org.ai/Service/ProportionalRepresentation	napcs.org.ai	Service	ProportionalRepresentation	93111603	Proportional representation		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Socio political conditions	93110000	Political representation and participation	93111600		
https://napcs.org.ai/Service/NonAlignedCountriesCooperation	napcs.org.ai	Service	NonAlignedCountriesCooperation	93121609	Non aligned countries cooperation		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	International relations	93120000	International relations and cooperation	93121600		
https://napcs.org.ai/Service/AlignedCountriesCooperation	napcs.org.ai	Service	AlignedCountriesCooperation	93121610	Aligned countries cooperation		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	International relations	93120000	International relations and cooperation	93121600		
https://napcs.org.ai/Service/PeaceTreatiesCooperation	napcs.org.ai	Service	PeaceTreatiesCooperation	93121612	Peace treaties cooperation		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	International relations	93120000	International relations and cooperation	93121600		
https://napcs.org.ai/Service/HungerEradicationPrograms	napcs.org.ai	Service	HungerEradicationPrograms	93131601	Hunger eradication programs		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Humanitarian aid and relief	93130000	Food and nutrition policy planning and programs	93131600		
https://napcs.org.ai/Service/FoodAidPoliciesOrPrograms	napcs.org.ai	Service	FoodAidPoliciesOrPrograms	93131609	Food aid policies or programs		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Humanitarian aid and relief	93130000	Food and nutrition policy planning and programs	93131600		
https://napcs.org.ai/Service/AntiTobaccoCampaigns	napcs.org.ai	Service	AntiTobaccoCampaigns	93131701	Anti tobacco campaigns		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Humanitarian aid and relief	93130000	Health programs	93131700		
https://napcs.org.ai/Service/SanitationPrograms	napcs.org.ai	Service	SanitationPrograms	93131702	Sanitation programs		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Humanitarian aid and relief	93130000	Health programs	93131700		
https://napcs.org.ai/Service/ResearchPrograms	napcs.org.ai	Service	ResearchPrograms	93131703	Research programs		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Humanitarian aid and relief	93130000	Health programs	93131700		
https://napcs.org.ai/Service/DrugAbusePreventionOrControlPrograms	napcs.org.ai	Service	DrugAbusePreventionOrControlPrograms	93131705	Drug abuse prevention or control programs		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Humanitarian aid and relief	93130000	Health programs	93131700		
https://napcs.org.ai/Service/DemographicStudies	napcs.org.ai	Service	DemographicStudies	93141610	Demographic studies		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Community and social services	93140000	Population	93141600		
https://napcs.org.ai/Service/HumanReproductionAnalysis	napcs.org.ai	Service	HumanReproductionAnalysis	93141613	Human reproduction analysis		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Community and social services	93140000	Population	93141600		
https://napcs.org.ai/Service/CulturalEventsOrganizations	napcs.org.ai	Service	CulturalEventsOrganizations	93141701	Cultural events organizations		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Community and social services	93140000	Culture	93141700		
https://napcs.org.ai/Service/Mythology	napcs.org.ai	Service	Mythology	93141714	Mythology		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Community and social services	93140000	Culture	93141700		
https://napcs.org.ai/Service/WorkTimeArrangements	napcs.org.ai	Service	WorkTimeArrangements	93141807	Work time arrangements		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Community and social services	93140000	Employment	93141800		
https://napcs.org.ai/Service/PrivatizationPrograms	napcs.org.ai	Service	PrivatizationPrograms	93151503	Privatization programs		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Public administration and finance services	93150000	Public administration	93151500		
https://napcs.org.ai/Service/BuildingPermit	napcs.org.ai	Service	BuildingPermit	93151516	Building permit	Governmental document permitting construction of a housing unit.	UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Public administration and finance services	93150000	Public administration	93151500		
https://napcs.org.ai/Service/LicenseOrRegistrationFee	napcs.org.ai	Service	LicenseOrRegistrationFee	93151517	License or registration fee	Fee paid to register and license property, usually a vehicle	UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Public administration and finance services	93150000	Public administration	93151500		
https://napcs.org.ai/Service/PropertyTitleFee	napcs.org.ai	Service	PropertyTitleFee	93151518	Property title fee	Fee paid to obtain a formal title to property ownership	UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Public administration and finance services	93150000	Public administration	93151500		
https://napcs.org.ai/Service/CanalFeeslicenses	napcs.org.ai	Service	CanalFeeslicenses	93151520	Canal fees/licenses	Different canals are managed by different navigation authorities each navigation authority has different licenses and fees, depending on where you want to use your ships, Vessels, tugs, boats etc , will need to contact the appropriate authority to obtain licenses.	UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Public administration and finance services	93150000	Public administration	93151500		
https://napcs.org.ai/Service/Subsidies	napcs.org.ai	Service	Subsidies	93151611	Subsidies		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Public administration and finance services	93150000	Public finance	93151600		
https://napcs.org.ai/Service/CurrenciesOrCoinage	napcs.org.ai	Service	CurrenciesOrCoinage	93151701	Currencies or coinage		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Public administration and finance services	93150000	Currency	93151700		
https://napcs.org.ai/Service/NationalBankNotes	napcs.org.ai	Service	NationalBankNotes	93151702	National bank notes		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Public administration and finance services	93150000	Currency	93151700		
https://napcs.org.ai/Service/NationalIncomeTax	napcs.org.ai	Service	NationalIncomeTax	93161501	National income tax		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Taxation	93160000	Income tax	93161500		
https://napcs.org.ai/Service/MunicipalIncomeTax	napcs.org.ai	Service	MunicipalIncomeTax	93161502	Municipal income tax		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Taxation	93160000	Income tax	93161500		
https://napcs.org.ai/Service/CapitalGainsTax	napcs.org.ai	Service	CapitalGainsTax	93161503	Capital gains tax		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Taxation	93160000	Income tax	93161500		
https://napcs.org.ai/Service/ExcessProfitsTax	napcs.org.ai	Service	ExcessProfitsTax	93161504	Excess profits tax		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Taxation	93160000	Income tax	93161500		
https://napcs.org.ai/Service/PropertyTax	napcs.org.ai	Service	PropertyTax	93161601	Property tax		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Taxation	93160000	Taxes other than income tax	93161600		
https://napcs.org.ai/Service/LandTax	napcs.org.ai	Service	LandTax	93161602	Land tax		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Taxation	93160000	Taxes other than income tax	93161600		
https://napcs.org.ai/Service/ValueAddedTaxVat	napcs.org.ai	Service	ValueAddedTaxVat	93161603	Value added tax VAT		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Taxation	93160000	Taxes other than income tax	93161600		
https://napcs.org.ai/Service/PayrollTax	napcs.org.ai	Service	PayrollTax	93161604	Payroll tax		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Taxation	93160000	Taxes other than income tax	93161600		
https://napcs.org.ai/Service/SalesTax	napcs.org.ai	Service	SalesTax	93161605	Sales tax		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Taxation	93160000	Taxes other than income tax	93161600		
https://napcs.org.ai/Service/SocialSecurityTax	napcs.org.ai	Service	SocialSecurityTax	93161606	Social security tax		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Taxation	93160000	Taxes other than income tax	93161600		
https://napcs.org.ai/Service/InheritanceOrTransferTax	napcs.org.ai	Service	InheritanceOrTransferTax	93161607	Inheritance or transfer tax		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Taxation	93160000	Taxes other than income tax	93161600		
https://napcs.org.ai/Service/CustomTaxOrDuty	napcs.org.ai	Service	CustomTaxOrDuty	93161608	Custom tax or duty	A tax or levy made by a government on imported items usually according to a schedule of products and services.	UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Taxation	93160000	Taxes other than income tax	93161600		
https://napcs.org.ai/Service/TariffOrDuty	napcs.org.ai	Service	TariffOrDuty	93161609	Tariff or duty	A tariff is a tax on goods upon importation, a duty is a specific or ad valorem tax imposed by law on the import or export of goods.	UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Taxation	93160000	Taxes other than income tax	93161600		
https://napcs.org.ai/Service/TaxCollation	napcs.org.ai	Service	TaxCollation	93161701	Tax collation		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Taxation	93160000	Tax administration	93161700		
https://napcs.org.ai/Service/TaxIncentives	napcs.org.ai	Service	TaxIncentives	93161702	Tax incentives		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Taxation	93160000	Tax administration	93161700		
https://napcs.org.ai/Service/TaxSystems	napcs.org.ai	Service	TaxSystems	93161703	Tax systems		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Taxation	93160000	Tax administration	93161700		
https://napcs.org.ai/Service/TaxRevenueAdministration	napcs.org.ai	Service	TaxRevenueAdministration	93161704	Tax revenue administration		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Taxation	93160000	Tax administration	93161700		
https://napcs.org.ai/Service/TaxReform	napcs.org.ai	Service	TaxReform	93161801	Tax reform		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Taxation	93160000	Taxation issues	93161800		
https://napcs.org.ai/Service/TaxationPolicy	napcs.org.ai	Service	TaxationPolicy	93161802	Taxation policy		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Taxation	93160000	Taxation issues	93161800		
https://napcs.org.ai/Service/TaxResearch	napcs.org.ai	Service	TaxResearch	93161803	Tax research		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Taxation	93160000	Taxation issues	93161800		
https://napcs.org.ai/Service/InvestmentTaxCredit	napcs.org.ai	Service	InvestmentTaxCredit	93161804	Investment tax credit		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Taxation	93160000	Taxation issues	93161800		
https://napcs.org.ai/Service/TaxDeductions	napcs.org.ai	Service	TaxDeductions	93161805	Tax deductions		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Taxation	93160000	Taxation issues	93161800		
https://napcs.org.ai/Service/TaxEvasion	napcs.org.ai	Service	TaxEvasion	93161806	Tax evasion		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Taxation	93160000	Taxation issues	93161800		
https://napcs.org.ai/Service/TaxSheltersOrHavens	napcs.org.ai	Service	TaxSheltersOrHavens	93161807	Tax shelters or havens		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Taxation	93160000	Taxation issues	93161800		
https://napcs.org.ai/Service/TaxReturns	napcs.org.ai	Service	TaxReturns	93161808	Tax returns		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Taxation	93160000	Taxation issues	93161800		
https://napcs.org.ai/Service/TradeAgreements	napcs.org.ai	Service	TradeAgreements	93171501	Trade agreements		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Trade policy and regulation	93170000	Trade policy	93171500		
https://napcs.org.ai/Service/TradeNegotiations	napcs.org.ai	Service	TradeNegotiations	93171502	Trade negotiations		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Trade policy and regulation	93170000	Trade policy	93171500		
https://napcs.org.ai/Service/FormulationOfNationalCommodityPolicies	napcs.org.ai	Service	FormulationOfNationalCommodityPolicies	93171503	Formulation of national commodity policies		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Trade policy and regulation	93170000	Trade policy	93171500		
https://napcs.org.ai/Service/DevelopmentOfSmallScaleIndustries	napcs.org.ai	Service	DevelopmentOfSmallScaleIndustries	93171504	Development of small scale industries		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Trade policy and regulation	93170000	Trade policy	93171500		
https://napcs.org.ai/Service/InternationalCommodityAgreements	napcs.org.ai	Service	InternationalCommodityAgreements	93171601	International commodity agreements		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Trade policy and regulation	93170000	International trade	93171600		
https://napcs.org.ai/Service/ExportPolicy	napcs.org.ai	Service	ExportPolicy	93171602	Export policy		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Trade policy and regulation	93170000	International trade	93171600		
https://napcs.org.ai/Service/GlobalTradePoliciesOrProcedures	napcs.org.ai	Service	GlobalTradePoliciesOrProcedures	93171603	Global trade policies or procedures		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Trade policy and regulation	93170000	International trade	93171600		
https://napcs.org.ai/Service/BilateralTradeAgreements	napcs.org.ai	Service	BilateralTradeAgreements	93171604	Bilateral trade agreements		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Trade policy and regulation	93170000	International trade	93171600		
https://napcs.org.ai/Service/CustomsConventions	napcs.org.ai	Service	CustomsConventions	93171701	Customs conventions		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Trade policy and regulation	93170000	Customs administration and compliance	93171700		
https://napcs.org.ai/Service/CustomsFormalities	napcs.org.ai	Service	CustomsFormalities	93171702	Customs formalities		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Trade policy and regulation	93170000	Customs administration and compliance	93171700		
https://napcs.org.ai/Service/CustomsOffences	napcs.org.ai	Service	CustomsOffences	93171703	Customs offences		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Trade policy and regulation	93170000	Customs administration and compliance	93171700		
https://napcs.org.ai/Service/TradeProjections	napcs.org.ai	Service	TradeProjections	93171801	Trade projections		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Trade policy and regulation	93170000	Trade analysis	93171800		
https://napcs.org.ai/Service/BalanceOfTradeProjections	napcs.org.ai	Service	BalanceOfTradeProjections	93171802	Balance of trade projections		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Trade policy and regulation	93170000	Trade analysis	93171800		
https://napcs.org.ai/Service/TradeStatistics	napcs.org.ai	Service	TradeStatistics	93171803	Trade statistics		UNSPSC	commodity	Politics and Civic Affairs Services	93000000	Trade policy and regulation	93170000	Trade analysis	93171800		
https://napcs.org.ai/Service/AgriculturalIndustryAssociations	napcs.org.ai	Service	AgriculturalIndustryAssociations	94101501	Agricultural industry associations		UNSPSC	commodity	Organizations and Clubs	94000000	Work related organizations	94100000	Business associations	94101500		
https://napcs.org.ai/Service/RegulatoryAssociations	napcs.org.ai	Service	RegulatoryAssociations	94101502	Regulatory associations		UNSPSC	commodity	Organizations and Clubs	94000000	Work related organizations	94100000	Business associations	94101500		
https://napcs.org.ai/Service/SectoralBusinessAssociations	napcs.org.ai	Service	SectoralBusinessAssociations	94101503	Sectoral business associations		UNSPSC	commodity	Organizations and Clubs	94000000	Work related organizations	94100000	Business associations	94101500		
https://napcs.org.ai/Service/InternationalBusinessAssociations	napcs.org.ai	Service	InternationalBusinessAssociations	94101504	International business associations		UNSPSC	commodity	Organizations and Clubs	94000000	Work related organizations	94100000	Business associations	94101500		
https://napcs.org.ai/Service/EmployersAssociations	napcs.org.ai	Service	EmployersAssociations	94101505	Employers associations		UNSPSC	commodity	Organizations and Clubs	94000000	Work related organizations	94100000	Business associations	94101500		
https://napcs.org.ai/Service/DentalAssociations	napcs.org.ai	Service	DentalAssociations	94101601	Dental associations		UNSPSC	commodity	Organizations and Clubs	94000000	Work related organizations	94100000	Professional associations	94101600		
https://napcs.org.ai/Service/MedicalHealthAssociations	napcs.org.ai	Service	MedicalHealthAssociations	94101602	Medical health associations		UNSPSC	commodity	Organizations and Clubs	94000000	Work related organizations	94100000	Professional associations	94101600		
https://napcs.org.ai/Service/NursingAssociations	napcs.org.ai	Service	NursingAssociations	94101603	Nursing associations		UNSPSC	commodity	Organizations and Clubs	94000000	Work related organizations	94100000	Professional associations	94101600		
https://napcs.org.ai/Service/AccountingAssociations	napcs.org.ai	Service	AccountingAssociations	94101604	Accounting associations		UNSPSC	commodity	Organizations and Clubs	94000000	Work related organizations	94100000	Professional associations	94101600		
https://napcs.org.ai/Service/ArchitectAssociations	napcs.org.ai	Service	ArchitectAssociations	94101605	Architect associations		UNSPSC	commodity	Organizations and Clubs	94000000	Work related organizations	94100000	Professional associations	94101600		
https://napcs.org.ai/Service/BarAssociations	napcs.org.ai	Service	BarAssociations	94101606	Bar associations		UNSPSC	commodity	Organizations and Clubs	94000000	Work related organizations	94100000	Professional associations	94101600		
https://napcs.org.ai/Service/EducationalOrTeacherAssociations	napcs.org.ai	Service	EducationalOrTeacherAssociations	94101607	Educational or teacher associations		UNSPSC	commodity	Organizations and Clubs	94000000	Work related organizations	94100000	Professional associations	94101600		
https://napcs.org.ai/Service/ScientificAssociations	napcs.org.ai	Service	ScientificAssociations	94101609	Scientific associations		UNSPSC	commodity	Organizations and Clubs	94000000	Work related organizations	94100000	Professional associations	94101600		
https://napcs.org.ai/Service/ProfessionalStandardsReviewBoards	napcs.org.ai	Service	ProfessionalStandardsReviewBoards	94101610	Professional standards review boards		UNSPSC	commodity	Organizations and Clubs	94000000	Work related organizations	94100000	Professional associations	94101600		
https://napcs.org.ai/Service/StaffHobbyClubs	napcs.org.ai	Service	StaffHobbyClubs	94101701	Staff hobby clubs		UNSPSC	commodity	Organizations and Clubs	94000000	Work related organizations	94100000	Staff associations	94101700		
https://napcs.org.ai/Service/StaffSportsAssociations	napcs.org.ai	Service	StaffSportsAssociations	94101702	Staff sports associations		UNSPSC	commodity	Organizations and Clubs	94000000	Work related organizations	94100000	Staff associations	94101700		
https://napcs.org.ai/Service/WomenStaffAssociations	napcs.org.ai	Service	WomenStaffAssociations	94101703	Women staff associations		UNSPSC	commodity	Organizations and Clubs	94000000	Work related organizations	94100000	Staff associations	94101700		
https://napcs.org.ai/Service/PensionnistStaffAssociations	napcs.org.ai	Service	PensionnistStaffAssociations	94101704	Pensionnist staff associations		UNSPSC	commodity	Organizations and Clubs	94000000	Work related organizations	94100000	Staff associations	94101700		
https://napcs.org.ai/Service/LaborOrGeneralWorkersTradeUnions	napcs.org.ai	Service	LaborOrGeneralWorkersTradeUnions	94101801	Labor or general workers trade unions		UNSPSC	commodity	Organizations and Clubs	94000000	Work related organizations	94100000	Trade unions	94101800		
