ns	from	to	predicate	reverse
model	alfredpros/codellama-7b-instruct-solidity	TextModel	hasCapability	capabilityOf
model	arliai/qwq-32b-arliai-rpr-v1	AIModel	instanceOf	hasInstance
model	arliai/qwq-32b-arliai-rpr-v1	TextModel	hasCapability	capabilityOf
model	x-ai/grok-3-mini-beta	AIModel	instanceOf	hasInstance
model	x-ai/grok-3-mini-beta	TextModel	hasCapability	capabilityOf
model	x-ai/grok-3-beta	AIModel	instanceOf	hasInstance
model	x-ai/grok-3-beta	TextModel	hasCapability	capabilityOf
model	nvidia/llama-3.1-nemotron-ultra-253b-v1	AIModel	instanceOf	hasInstance
model	nvidia/llama-3.1-nemotron-ultra-253b-v1	TextModel	hasCapability	capabilityOf
model	meta-llama/llama-4-maverick	AIModel	instanceOf	hasInstance
model	meta-llama/llama-4-maverick	TextModel	hasCapability	capabilityOf
model	meta-llama/llama-4-maverick	VisionModel	hasCapability	capabilityOf
model	meta-llama/llama-4-scout	AIModel	instanceOf	hasInstance
model	meta-llama/llama-4-scout	TextModel	hasCapability	capabilityOf
model	meta-llama/llama-4-scout	VisionModel	hasCapability	capabilityOf
model	qwen/qwen2.5-vl-32b-instruct	AIModel	instanceOf	hasInstance
model	qwen/qwen2.5-vl-32b-instruct	TextModel	hasCapability	capabilityOf
model	qwen/qwen2.5-vl-32b-instruct	VisionModel	hasCapability	capabilityOf
model	deepseek/deepseek-chat-v3-0324	AIModel	instanceOf	hasInstance
model	deepseek/deepseek-chat-v3-0324	TextModel	hasCapability	capabilityOf
model	openai/o1-pro	AIModel	instanceOf	hasInstance
model	openai/o1-pro	TextModel	hasCapability	capabilityOf
model	openai/o1-pro	VisionModel	hasCapability	capabilityOf
model	mistralai/mistral-small-3.1-24b-instruct	AIModel	instanceOf	hasInstance
model	mistralai/mistral-small-3.1-24b-instruct	TextModel	hasCapability	capabilityOf
model	mistralai/mistral-small-3.1-24b-instruct	VisionModel	hasCapability	capabilityOf
model	allenai/olmo-2-0325-32b-instruct	AIModel	instanceOf	hasInstance
model	allenai/olmo-2-0325-32b-instruct	TextModel	hasCapability	capabilityOf
model	google/gemma-3-4b-it	AIModel	instanceOf	hasInstance
model	google/gemma-3-4b-it	TextModel	hasCapability	capabilityOf
model	google/gemma-3-4b-it	VisionModel	hasCapability	capabilityOf
model	google/gemma-3-12b-it	AIModel	instanceOf	hasInstance
model	google/gemma-3-12b-it	TextModel	hasCapability	capabilityOf
model	google/gemma-3-12b-it	VisionModel	hasCapability	capabilityOf
model	cohere/command-a	AIModel	instanceOf	hasInstance
model	cohere/command-a	TextModel	hasCapability	capabilityOf
model	openai/gpt-4o-mini-search-preview	AIModel	instanceOf	hasInstance
model	openai/gpt-4o-mini-search-preview	TextModel	hasCapability	capabilityOf
model	openai/gpt-4o-search-preview	AIModel	instanceOf	hasInstance
model	openai/gpt-4o-search-preview	TextModel	hasCapability	capabilityOf
model	google/gemma-3-27b-it	AIModel	instanceOf	hasInstance
model	google/gemma-3-27b-it	TextModel	hasCapability	capabilityOf
model	google/gemma-3-27b-it	VisionModel	hasCapability	capabilityOf
model	thedrummer/skyfall-36b-v2	AIModel	instanceOf	hasInstance
model	thedrummer/skyfall-36b-v2	TextModel	hasCapability	capabilityOf
model	microsoft/phi-4-multimodal-instruct	AIModel	instanceOf	hasInstance
model	microsoft/phi-4-multimodal-instruct	TextModel	hasCapability	capabilityOf
model	microsoft/phi-4-multimodal-instruct	VisionModel	hasCapability	capabilityOf
model	perplexity/sonar-reasoning-pro	AIModel	instanceOf	hasInstance
model	perplexity/sonar-reasoning-pro	TextModel	hasCapability	capabilityOf
model	perplexity/sonar-reasoning-pro	VisionModel	hasCapability	capabilityOf
model	perplexity/sonar-pro	AIModel	instanceOf	hasInstance
model	perplexity/sonar-pro	TextModel	hasCapability	capabilityOf
model	perplexity/sonar-pro	VisionModel	hasCapability	capabilityOf
model	perplexity/sonar-deep-research	AIModel	instanceOf	hasInstance
model	perplexity/sonar-deep-research	TextModel	hasCapability	capabilityOf
model	qwen/qwq-32b	AIModel	instanceOf	hasInstance
model	qwen/qwq-32b	TextModel	hasCapability	capabilityOf
model	google/gemini-2.0-flash-lite-001	AIModel	instanceOf	hasInstance
model	google/gemini-2.0-flash-lite-001	TextModel	hasCapability	capabilityOf
model	google/gemini-2.0-flash-lite-001	VisionModel	hasCapability	capabilityOf
model	anthropic/claude-3.7-sonnet:thinking	AIModel	instanceOf	hasInstance
model	anthropic/claude-3.7-sonnet:thinking	TextModel	hasCapability	capabilityOf
model	anthropic/claude-3.7-sonnet:thinking	VisionModel	hasCapability	capabilityOf
model	anthropic/claude-3.7-sonnet	AIModel	instanceOf	hasInstance
model	anthropic/claude-3.7-sonnet	TextModel	hasCapability	capabilityOf
model	anthropic/claude-3.7-sonnet	VisionModel	hasCapability	capabilityOf
model	mistralai/mistral-saba	AIModel	instanceOf	hasInstance
model	mistralai/mistral-saba	TextModel	hasCapability	capabilityOf
model	meta-llama/llama-guard-3-8b	AIModel	instanceOf	hasInstance
model	meta-llama/llama-guard-3-8b	TextModel	hasCapability	capabilityOf
model	openai/o3-mini-high	AIModel	instanceOf	hasInstance
model	openai/o3-mini-high	TextModel	hasCapability	capabilityOf
model	google/gemini-2.0-flash-001	AIModel	instanceOf	hasInstance
model	google/gemini-2.0-flash-001	TextModel	hasCapability	capabilityOf
model	google/gemini-2.0-flash-001	VisionModel	hasCapability	capabilityOf
model	qwen/qwen-vl-plus	AIModel	instanceOf	hasInstance
model	qwen/qwen-vl-plus	TextModel	hasCapability	capabilityOf
model	qwen/qwen-vl-plus	VisionModel	hasCapability	capabilityOf
model	aion-labs/aion-1.0	AIModel	instanceOf	hasInstance
model	aion-labs/aion-1.0	TextModel	hasCapability	capabilityOf
model	aion-labs/aion-1.0-mini	AIModel	instanceOf	hasInstance
model	aion-labs/aion-1.0-mini	TextModel	hasCapability	capabilityOf
model	aion-labs/aion-rp-llama-3.1-8b	AIModel	instanceOf	hasInstance
model	aion-labs/aion-rp-llama-3.1-8b	TextModel	hasCapability	capabilityOf
model	qwen/qwen-vl-max	AIModel	instanceOf	hasInstance
model	qwen/qwen-vl-max	TextModel	hasCapability	capabilityOf
model	qwen/qwen-vl-max	VisionModel	hasCapability	capabilityOf
model	qwen/qwen-turbo	AIModel	instanceOf	hasInstance
model	qwen/qwen-turbo	TextModel	hasCapability	capabilityOf
model	qwen/qwen2.5-vl-72b-instruct	AIModel	instanceOf	hasInstance
model	qwen/qwen2.5-vl-72b-instruct	TextModel	hasCapability	capabilityOf
model	qwen/qwen2.5-vl-72b-instruct	VisionModel	hasCapability	capabilityOf
model	qwen/qwen-plus	AIModel	instanceOf	hasInstance
model	qwen/qwen-plus	TextModel	hasCapability	capabilityOf
model	qwen/qwen-max	AIModel	instanceOf	hasInstance
model	qwen/qwen-max	TextModel	hasCapability	capabilityOf
model	openai/o3-mini	AIModel	instanceOf	hasInstance
model	openai/o3-mini	TextModel	hasCapability	capabilityOf
model	mistralai/mistral-small-24b-instruct-2501	AIModel	instanceOf	hasInstance
model	mistralai/mistral-small-24b-instruct-2501	TextModel	hasCapability	capabilityOf
model	deepseek/deepseek-r1-distill-qwen-32b	AIModel	instanceOf	hasInstance
model	deepseek/deepseek-r1-distill-qwen-32b	TextModel	hasCapability	capabilityOf
model	deepseek/deepseek-r1-distill-qwen-14b	AIModel	instanceOf	hasInstance
model	deepseek/deepseek-r1-distill-qwen-14b	TextModel	hasCapability	capabilityOf
model	perplexity/sonar-reasoning	AIModel	instanceOf	hasInstance
model	perplexity/sonar-reasoning	TextModel	hasCapability	capabilityOf
model	perplexity/sonar	AIModel	instanceOf	hasInstance
model	perplexity/sonar	TextModel	hasCapability	capabilityOf
model	perplexity/sonar	VisionModel	hasCapability	capabilityOf
model	deepseek/deepseek-r1-distill-llama-70b	AIModel	instanceOf	hasInstance
model	deepseek/deepseek-r1-distill-llama-70b	TextModel	hasCapability	capabilityOf
model	deepseek/deepseek-r1	AIModel	instanceOf	hasInstance
model	deepseek/deepseek-r1	TextModel	hasCapability	capabilityOf
model	minimax/minimax-01	AIModel	instanceOf	hasInstance
model	minimax/minimax-01	TextModel	hasCapability	capabilityOf
model	minimax/minimax-01	VisionModel	hasCapability	capabilityOf
model	mistralai/codestral-2501	AIModel	instanceOf	hasInstance
model	mistralai/codestral-2501	TextModel	hasCapability	capabilityOf
model	microsoft/phi-4	AIModel	instanceOf	hasInstance
model	microsoft/phi-4	TextModel	hasCapability	capabilityOf
model	sao10k/l3.1-70b-hanami-x1	AIModel	instanceOf	hasInstance
model	sao10k/l3.1-70b-hanami-x1	TextModel	hasCapability	capabilityOf
model	deepseek/deepseek-chat	AIModel	instanceOf	hasInstance
model	deepseek/deepseek-chat	TextModel	hasCapability	capabilityOf
model	sao10k/l3.3-euryale-70b	AIModel	instanceOf	hasInstance
model	sao10k/l3.3-euryale-70b	TextModel	hasCapability	capabilityOf
model	openai/o1	AIModel	instanceOf	hasInstance
model	openai/o1	TextModel	hasCapability	capabilityOf
model	openai/o1	VisionModel	hasCapability	capabilityOf
model	cohere/command-r7b-12-2024	AIModel	instanceOf	hasInstance
model	cohere/command-r7b-12-2024	TextModel	hasCapability	capabilityOf
model	google/gemini-2.0-flash-exp	AIModel	instanceOf	hasInstance
model	google/gemini-2.0-flash-exp	TextModel	hasCapability	capabilityOf
model	google/gemini-2.0-flash-exp	VisionModel	hasCapability	capabilityOf
model	meta-llama/llama-3.3-70b-instruct	AIModel	instanceOf	hasInstance
model	meta-llama/llama-3.3-70b-instruct	TextModel	hasCapability	capabilityOf
model	amazon/nova-lite-v1	AIModel	instanceOf	hasInstance
model	amazon/nova-lite-v1	TextModel	hasCapability	capabilityOf
model	amazon/nova-lite-v1	VisionModel	hasCapability	capabilityOf
model	amazon/nova-micro-v1	AIModel	instanceOf	hasInstance
model	amazon/nova-micro-v1	TextModel	hasCapability	capabilityOf
model	amazon/nova-pro-v1	AIModel	instanceOf	hasInstance
model	amazon/nova-pro-v1	TextModel	hasCapability	capabilityOf
model	amazon/nova-pro-v1	VisionModel	hasCapability	capabilityOf
model	openai/gpt-4o-2024-11-20	AIModel	instanceOf	hasInstance
model	openai/gpt-4o-2024-11-20	TextModel	hasCapability	capabilityOf
model	openai/gpt-4o-2024-11-20	VisionModel	hasCapability	capabilityOf
model	mistralai/mistral-large-2411	AIModel	instanceOf	hasInstance
model	mistralai/mistral-large-2411	TextModel	hasCapability	capabilityOf
model	mistralai/mistral-large-2407	AIModel	instanceOf	hasInstance
model	mistralai/mistral-large-2407	TextModel	hasCapability	capabilityOf
model	mistralai/pixtral-large-2411	AIModel	instanceOf	hasInstance
model	mistralai/pixtral-large-2411	TextModel	hasCapability	capabilityOf
model	mistralai/pixtral-large-2411	VisionModel	hasCapability	capabilityOf
model	qwen/qwen-2.5-coder-32b-instruct	AIModel	instanceOf	hasInstance
model	qwen/qwen-2.5-coder-32b-instruct	TextModel	hasCapability	capabilityOf
model	raifle/sorcererlm-8x22b	AIModel	instanceOf	hasInstance
model	raifle/sorcererlm-8x22b	TextModel	hasCapability	capabilityOf
model	thedrummer/unslopnemo-12b	AIModel	instanceOf	hasInstance
model	thedrummer/unslopnemo-12b	TextModel	hasCapability	capabilityOf
model	anthropic/claude-3.5-haiku-20241022	AIModel	instanceOf	hasInstance
model	anthropic/claude-3.5-haiku-20241022	TextModel	hasCapability	capabilityOf
model	anthropic/claude-3.5-haiku-20241022	VisionModel	hasCapability	capabilityOf
model	anthropic/claude-3.5-haiku	AIModel	instanceOf	hasInstance
model	anthropic/claude-3.5-haiku	TextModel	hasCapability	capabilityOf
model	anthropic/claude-3.5-haiku	VisionModel	hasCapability	capabilityOf
model	anthropic/claude-3.5-sonnet	AIModel	instanceOf	hasInstance
model	anthropic/claude-3.5-sonnet	TextModel	hasCapability	capabilityOf
model	anthropic/claude-3.5-sonnet	VisionModel	hasCapability	capabilityOf
model	anthracite-org/magnum-v4-72b	AIModel	instanceOf	hasInstance
model	anthracite-org/magnum-v4-72b	TextModel	hasCapability	capabilityOf
model	mistralai/ministral-8b	AIModel	instanceOf	hasInstance
model	mistralai/ministral-8b	TextModel	hasCapability	capabilityOf
model	mistralai/ministral-3b	AIModel	instanceOf	hasInstance
model	mistralai/ministral-3b	TextModel	hasCapability	capabilityOf
model	qwen/qwen-2.5-7b-instruct	AIModel	instanceOf	hasInstance
model	qwen/qwen-2.5-7b-instruct	TextModel	hasCapability	capabilityOf
model	nvidia/llama-3.1-nemotron-70b-instruct	AIModel	instanceOf	hasInstance
model	nvidia/llama-3.1-nemotron-70b-instruct	TextModel	hasCapability	capabilityOf
model	inflection/inflection-3-pi	AIModel	instanceOf	hasInstance
model	inflection/inflection-3-pi	TextModel	hasCapability	capabilityOf
model	inflection/inflection-3-productivity	AIModel	instanceOf	hasInstance
model	inflection/inflection-3-productivity	TextModel	hasCapability	capabilityOf
model	thedrummer/rocinante-12b	AIModel	instanceOf	hasInstance
model	thedrummer/rocinante-12b	TextModel	hasCapability	capabilityOf
model	meta-llama/llama-3.2-11b-vision-instruct	AIModel	instanceOf	hasInstance
model	meta-llama/llama-3.2-11b-vision-instruct	TextModel	hasCapability	capabilityOf
model	meta-llama/llama-3.2-11b-vision-instruct	VisionModel	hasCapability	capabilityOf
model	meta-llama/llama-3.2-90b-vision-instruct	AIModel	instanceOf	hasInstance
model	meta-llama/llama-3.2-90b-vision-instruct	TextModel	hasCapability	capabilityOf
model	meta-llama/llama-3.2-90b-vision-instruct	VisionModel	hasCapability	capabilityOf
model	meta-llama/llama-3.2-1b-instruct	AIModel	instanceOf	hasInstance
model	meta-llama/llama-3.2-1b-instruct	TextModel	hasCapability	capabilityOf
model	meta-llama/llama-3.2-3b-instruct	AIModel	instanceOf	hasInstance
model	meta-llama/llama-3.2-3b-instruct	TextModel	hasCapability	capabilityOf
model	qwen/qwen-2.5-72b-instruct	AIModel	instanceOf	hasInstance
model	qwen/qwen-2.5-72b-instruct	TextModel	hasCapability	capabilityOf
model	neversleep/llama-3.1-lumimaid-8b	AIModel	instanceOf	hasInstance
model	neversleep/llama-3.1-lumimaid-8b	TextModel	hasCapability	capabilityOf
model	mistralai/pixtral-12b	AIModel	instanceOf	hasInstance
model	mistralai/pixtral-12b	TextModel	hasCapability	capabilityOf
model	mistralai/pixtral-12b	VisionModel	hasCapability	capabilityOf
model	cohere/command-r-08-2024	AIModel	instanceOf	hasInstance
model	cohere/command-r-08-2024	TextModel	hasCapability	capabilityOf
model	cohere/command-r-plus-08-2024	AIModel	instanceOf	hasInstance
model	cohere/command-r-plus-08-2024	TextModel	hasCapability	capabilityOf
model	qwen/qwen-2.5-vl-7b-instruct	AIModel	instanceOf	hasInstance
model	qwen/qwen-2.5-vl-7b-instruct	TextModel	hasCapability	capabilityOf
model	qwen/qwen-2.5-vl-7b-instruct	VisionModel	hasCapability	capabilityOf
model	sao10k/l3.1-euryale-70b	AIModel	instanceOf	hasInstance
model	sao10k/l3.1-euryale-70b	TextModel	hasCapability	capabilityOf
model	microsoft/phi-3.5-mini-128k-instruct	AIModel	instanceOf	hasInstance
model	microsoft/phi-3.5-mini-128k-instruct	TextModel	hasCapability	capabilityOf
model	nousresearch/hermes-3-llama-3.1-70b	AIModel	instanceOf	hasInstance
model	nousresearch/hermes-3-llama-3.1-70b	TextModel	hasCapability	capabilityOf
model	nousresearch/hermes-3-llama-3.1-405b	AIModel	instanceOf	hasInstance
model	nousresearch/hermes-3-llama-3.1-405b	TextModel	hasCapability	capabilityOf
model	openai/chatgpt-4o-latest	AIModel	instanceOf	hasInstance
model	openai/chatgpt-4o-latest	TextModel	hasCapability	capabilityOf
model	openai/chatgpt-4o-latest	VisionModel	hasCapability	capabilityOf
model	sao10k/l3-lunaris-8b	AIModel	instanceOf	hasInstance
model	sao10k/l3-lunaris-8b	TextModel	hasCapability	capabilityOf
model	openai/gpt-4o-2024-08-06	AIModel	instanceOf	hasInstance
model	openai/gpt-4o-2024-08-06	TextModel	hasCapability	capabilityOf
model	openai/gpt-4o-2024-08-06	VisionModel	hasCapability	capabilityOf
model	meta-llama/llama-3.1-405b	AIModel	instanceOf	hasInstance
model	meta-llama/llama-3.1-405b	TextModel	hasCapability	capabilityOf
model	meta-llama/llama-3.1-405b-instruct	AIModel	instanceOf	hasInstance
model	meta-llama/llama-3.1-405b-instruct	TextModel	hasCapability	capabilityOf
model	meta-llama/llama-3.1-70b-instruct	AIModel	instanceOf	hasInstance
model	meta-llama/llama-3.1-70b-instruct	TextModel	hasCapability	capabilityOf
model	meta-llama/llama-3.1-8b-instruct	AIModel	instanceOf	hasInstance
model	meta-llama/llama-3.1-8b-instruct	TextModel	hasCapability	capabilityOf
model	mistralai/mistral-nemo	AIModel	instanceOf	hasInstance
model	mistralai/mistral-nemo	TextModel	hasCapability	capabilityOf
model	openai/gpt-4o-mini-2024-07-18	AIModel	instanceOf	hasInstance
model	openai/gpt-4o-mini-2024-07-18	TextModel	hasCapability	capabilityOf
model	openai/gpt-4o-mini-2024-07-18	VisionModel	hasCapability	capabilityOf
model	openai/gpt-4o-mini	AIModel	instanceOf	hasInstance
model	openai/gpt-4o-mini	TextModel	hasCapability	capabilityOf
model	openai/gpt-4o-mini	VisionModel	hasCapability	capabilityOf
model	google/gemma-2-27b-it	AIModel	instanceOf	hasInstance
model	google/gemma-2-27b-it	TextModel	hasCapability	capabilityOf
model	google/gemma-2-9b-it	AIModel	instanceOf	hasInstance
model	google/gemma-2-9b-it	TextModel	hasCapability	capabilityOf
model	sao10k/l3-euryale-70b	AIModel	instanceOf	hasInstance
model	sao10k/l3-euryale-70b	TextModel	hasCapability	capabilityOf
model	mistralai/mistral-7b-instruct	AIModel	instanceOf	hasInstance
model	mistralai/mistral-7b-instruct	TextModel	hasCapability	capabilityOf
model	nousresearch/hermes-2-pro-llama-3-8b	AIModel	instanceOf	hasInstance
model	nousresearch/hermes-2-pro-llama-3-8b	TextModel	hasCapability	capabilityOf
model	mistralai/mistral-7b-instruct-v0.3	AIModel	instanceOf	hasInstance
model	mistralai/mistral-7b-instruct-v0.3	TextModel	hasCapability	capabilityOf
model	microsoft/phi-3-mini-128k-instruct	AIModel	instanceOf	hasInstance
model	microsoft/phi-3-mini-128k-instruct	TextModel	hasCapability	capabilityOf
model	microsoft/phi-3-medium-128k-instruct	AIModel	instanceOf	hasInstance
model	microsoft/phi-3-medium-128k-instruct	TextModel	hasCapability	capabilityOf
model	openai/gpt-4o-2024-05-13	AIModel	instanceOf	hasInstance
model	openai/gpt-4o-2024-05-13	TextModel	hasCapability	capabilityOf
model	openai/gpt-4o-2024-05-13	VisionModel	hasCapability	capabilityOf
model	meta-llama/llama-guard-2-8b	AIModel	instanceOf	hasInstance
model	meta-llama/llama-guard-2-8b	TextModel	hasCapability	capabilityOf
model	openai/gpt-4o	AIModel	instanceOf	hasInstance
model	openai/gpt-4o	TextModel	hasCapability	capabilityOf
model	openai/gpt-4o	VisionModel	hasCapability	capabilityOf
model	openai/gpt-4o:extended	AIModel	instanceOf	hasInstance
model	openai/gpt-4o:extended	TextModel	hasCapability	capabilityOf
model	openai/gpt-4o:extended	VisionModel	hasCapability	capabilityOf
model	meta-llama/llama-3-8b-instruct	AIModel	instanceOf	hasInstance
model	meta-llama/llama-3-8b-instruct	TextModel	hasCapability	capabilityOf
model	meta-llama/llama-3-70b-instruct	AIModel	instanceOf	hasInstance
model	meta-llama/llama-3-70b-instruct	TextModel	hasCapability	capabilityOf
model	mistralai/mixtral-8x22b-instruct	AIModel	instanceOf	hasInstance
model	mistralai/mixtral-8x22b-instruct	TextModel	hasCapability	capabilityOf
model	microsoft/wizardlm-2-8x22b	AIModel	instanceOf	hasInstance
model	microsoft/wizardlm-2-8x22b	TextModel	hasCapability	capabilityOf
model	openai/gpt-4-turbo	AIModel	instanceOf	hasInstance
model	openai/gpt-4-turbo	TextModel	hasCapability	capabilityOf
model	openai/gpt-4-turbo	VisionModel	hasCapability	capabilityOf
model	anthropic/claude-3-haiku	AIModel	instanceOf	hasInstance
model	anthropic/claude-3-haiku	TextModel	hasCapability	capabilityOf
model	anthropic/claude-3-haiku	VisionModel	hasCapability	capabilityOf
model	anthropic/claude-3-opus	AIModel	instanceOf	hasInstance
model	anthropic/claude-3-opus	TextModel	hasCapability	capabilityOf
model	anthropic/claude-3-opus	VisionModel	hasCapability	capabilityOf
model	mistralai/mistral-large	AIModel	instanceOf	hasInstance
model	mistralai/mistral-large	TextModel	hasCapability	capabilityOf
model	openai/gpt-4-turbo-preview	AIModel	instanceOf	hasInstance
model	openai/gpt-4-turbo-preview	TextModel	hasCapability	capabilityOf
model	openai/gpt-3.5-turbo-0613	AIModel	instanceOf	hasInstance
model	openai/gpt-3.5-turbo-0613	TextModel	hasCapability	capabilityOf
model	mistralai/mistral-tiny	AIModel	instanceOf	hasInstance
model	mistralai/mistral-tiny	TextModel	hasCapability	capabilityOf
model	mistralai/mistral-small	AIModel	instanceOf	hasInstance
model	mistralai/mistral-small	TextModel	hasCapability	capabilityOf
model	mistralai/mistral-7b-instruct-v0.2	AIModel	instanceOf	hasInstance
model	mistralai/mistral-7b-instruct-v0.2	TextModel	hasCapability	capabilityOf
model	mistralai/mixtral-8x7b-instruct	AIModel	instanceOf	hasInstance
model	mistralai/mixtral-8x7b-instruct	TextModel	hasCapability	capabilityOf
model	neversleep/noromaid-20b	AIModel	instanceOf	hasInstance
model	neversleep/noromaid-20b	TextModel	hasCapability	capabilityOf
model	alpindale/goliath-120b	AIModel	instanceOf	hasInstance
model	alpindale/goliath-120b	TextModel	hasCapability	capabilityOf
model	openrouter/auto	AIModel	instanceOf	hasInstance
model	openrouter/auto	TextModel	hasCapability	capabilityOf
model	openai/gpt-4-1106-preview	AIModel	instanceOf	hasInstance
model	openai/gpt-4-1106-preview	TextModel	hasCapability	capabilityOf
model	mistralai/mistral-7b-instruct-v0.1	AIModel	instanceOf	hasInstance
model	mistralai/mistral-7b-instruct-v0.1	TextModel	hasCapability	capabilityOf
model	openai/gpt-3.5-turbo-instruct	AIModel	instanceOf	hasInstance
model	openai/gpt-3.5-turbo-instruct	TextModel	hasCapability	capabilityOf
model	openai/gpt-3.5-turbo-16k	AIModel	instanceOf	hasInstance
model	openai/gpt-3.5-turbo-16k	TextModel	hasCapability	capabilityOf
model	mancer/weaver	AIModel	instanceOf	hasInstance
model	mancer/weaver	TextModel	hasCapability	capabilityOf
model	undi95/remm-slerp-l2-13b	AIModel	instanceOf	hasInstance
model	undi95/remm-slerp-l2-13b	TextModel	hasCapability	capabilityOf
model	gryphe/mythomax-l2-13b	AIModel	instanceOf	hasInstance
model	gryphe/mythomax-l2-13b	TextModel	hasCapability	capabilityOf
model	openai/gpt-4	AIModel	instanceOf	hasInstance
model	openai/gpt-4	TextModel	hasCapability	capabilityOf
model	openai/gpt-3.5-turbo	AIModel	instanceOf	hasInstance
model	openai/gpt-3.5-turbo	TextModel	hasCapability	capabilityOf
model	openai/gpt-4-0314	AIModel	instanceOf	hasInstance
model	openai/gpt-4-0314	TextModel	hasCapability	capabilityOf
